channel_id,channel_number,node,A,B,C,D,E
392,412,332,0.999914496,0.99985535,0.999928211,0.99991213,0.999925668
393,413,333,0.999915055,0.999844545,0.999936253,0.999905908,0.999938754
394,414,334,0.999917895,0.999839214,0.999930279,0.999905922,0.999929503
395,415,335,0.999899343,0.999809866,0.999914349,0.999901162,0.999925697
396,416,336,0.999900194,0.999808844,0.999932897,0.99990406,0.999945964
397,417,337,0.999896671,0.999800379,0.999921433,0.999896272,0.999927634
398,418,338,0.999889442,0.999799044,0.999914721,0.999891067,0.999911134
399,419,339,0.995797963,0.992823684,0.995916444,0.995960735,0.99918026
400,420,340,0.98883452,0.979051593,0.989399348,0.990076408,0.9977348
401,421,341,0.988974771,0.979941372,0.989638352,0.990336862,0.997846415
402,422,342,0.989001033,0.980970207,0.989624163,0.9905051,0.997844079
403,423,343,0.983062467,0.975767261,0.981600764,0.986229825,0.996314422
404,424,344,0.983192742,0.975835629,0.981621348,0.986276249,0.996306385
405,426,346,0.983294918,0.976209234,0.981954455,0.986415787,0.996459276
406,427,347,0.983119163,0.97643541,0.9821301,0.986282059,0.99657867
407,428,348,0.983006049,0.976952065,0.982651974,0.986382316,0.996798123
408,429,349,0.983272115,0.977153543,0.98283574,0.986629375,0.9968356
409,430,350,0.994889988,0.991767928,0.992325017,0.993383154,0.99873053
410,431,351,0.99510494,0.992431944,0.992691293,0.993838576,0.998841203
411,432,352,0.933801657,0.911371744,0.908135165,0.92376777,0.969159212
412,433,352,0.937367499,0.91087787,0.905176701,0.927051632,0.969600095
413,434,353,0.938832508,0.91252211,0.907573845,0.929142335,0.969873981
414,435,354,0.917017685,0.882794628,0.868281593,0.903313932,0.952328605
415,436,355,0.871488014,0.84426826,0.803815785,0.859715476,0.916974485
416,437,356,0.858818879,0.799270967,0.776497006,0.831574173,0.890340241
417,438,362,0.872687214,0.836008315,0.820765743,0.850278305,0.890126775
418,439,358,0.873874554,0.827754909,0.822494314,0.84625462,0.887839633
419,440,359,0.890448099,0.861677456,0.845303587,0.876460409,0.894662219
420,441,360,0.88634179,0.856903797,0.843432843,0.875041051,0.899682526
421,442,356,0.904412532,0.885026854,0.868196664,0.889678088,0.91605807
422,443,357,0.870451838,0.826851275,0.808667326,0.846385241,0.891515443
423,444,227,0.867982157,0.774448835,0.763118351,0.813454202,0.887565729
424,445,329,0.876797855,0.795316888,0.804932396,0.829502971,0.899402985
425,447,238,0.845695642,0.784082027,0.761056151,0.82056585,0.886633077
426,448,363,0.88118925,0.843621127,0.815736066,0.858479055,0.894939624
427,449,364,0.989116846,0.985802474,0.976566334,0.988729563,0.981665222
428,450,238,0.831855753,0.785335305,0.774138599,0.819108167,0.882598726
429,451,365,0.918705724,0.896208303,0.879477199,0.907624271,0.912720949
430,452,358,0.916477203,0.88094316,0.862563014,0.893585806,0.91102579
431,453,366,0.895862814,0.866063568,0.864004228,0.881475895,0.909377336
432,454,367,0.920969386,0.905316407,0.884947697,0.911691907,0.913084015
433,455,369,-1,-1,-1,-1,-1
434,456,370,0.998429474,0.997890078,0.997306837,0.997974143,0.997940762
435,457,396,-1,-1,-1,-1,-1
436,458,368,-1,-1,-1,-1,-1
437,459,371,0.998884693,0.99884893,0.998136785,0.99877869,0.998827276
438,460,372,0.998748618,0.998654716,0.99782995,0.998601902,0.998735112
439,461,373,0.997813837,0.997107648,0.995169155,0.997863862,0.996549281
440,462,374,0.998102738,0.997669599,0.995874341,0.998219402,0.997142957
441,463,375,0.997632767,0.997442738,0.995508308,0.99775406,0.99635484
442,464,445,0.987936286,0.98275987,0.97125389,0.987724824,0.977094768
443,465,377,0.993398694,0.991831292,0.986488472,0.993696749,0.989000225
444,466,378,0.995028534,0.993874604,0.98981844,0.994745584,0.992200757
445,467,379,0.998911885,0.998615873,0.99816932,0.998664257,0.99867834
446,468,380,0.998808317,0.998520942,0.997992722,0.998579546,0.998520615
447,469,381,0.998554783,0.99838849,0.997557575,0.998463512,0.998147978
448,470,443,0.999010788,0.999124719,0.998867717,0.99914627,0.999097633
449,471,442,0.993000912,0.991215674,0.986488036,0.992032987,0.992117471
450,472,385,0.981007116,0.975867372,0.972556689,0.976950839,0.977998162
451,473,367,0.990337084,0.989280672,0.98351143,0.989492936,0.987550599
452,474,382,0.999099094,0.999158456,0.998846706,0.999195573,0.999175149
453,475,387,-1,-1,-1,-1,-1
454,476,389,0.999095314,0.999296521,0.999086872,0.999335094,0.999464666
455,477,390,0.998150844,0.998491514,0.997150151,0.998621752,0.998657495
456,478,388,0.998264149,0.998558576,0.997273742,0.998689412,0.998739642
457,479,390,0.999018295,0.999098938,0.99856829,0.999322713,0.999218127
458,480,391,0.997585646,0.997683774,0.996359337,0.997932537,0.998034432
459,481,381,0.99471465,0.9948878,0.991774058,0.995238445,0.995453455
460,483,392,-1,-1,-1,-1,-1
461,484,400,0.997969431,0.997829533,0.997320555,0.997725994,0.997520707
462,485,394,-1,-1,-1,-1,-1
463,486,395,0.998982428,0.998953734,0.998381076,0.998887311,0.998898784
464,487,393,-1,-1,-1,-1,-1
465,488,397,-1,-1,-1,-1,-1
466,489,373,0.978545847,0.967029816,0.929832575,0.975326262,0.958854934
467,490,398,0.971123418,0.957345652,0.870100223,0.966393437,0.937854128
468,491,399,0.970658998,0.957086473,0.920623739,0.965795422,0.941081457
469,497,403,-1,-1,-1,-1,-1
470,498,409,0.997340906,0.997216543,0.996271952,0.996522762,0.99793419
471,499,406,0.997736811,0.998102395,0.997050128,0.997563841,0.998725606
472,500,384,0.991339545,0.989200086,0.984067293,0.990409248,0.990306748
473,501,444,0.99184611,0.989682779,0.98450994,0.990943444,0.991107144
474,502,408,-1,-1,-1,-1,-1
475,503,409,0.997038824,0.996952187,0.995140923,0.996898408,0.998506013
476,505,410,0.998406238,0.998553982,0.997465455,0.99830042,0.999226903
477,506,412,-1,-1,-1,-1,-1
478,507,404,-1,-1,-1,-1,-1
479,508,405,0.999119026,0.998982702,0.998609617,0.998911041,0.998759896
480,509,413,-1,-1,-1,-1,-1
481,511,464,0.964091772,0.945964667,0.781933385,0.955491669,0.896786257
482,512,417,0.964294758,0.946160531,0.782170526,0.955738654,0.896518816
483,513,418,0.963744729,0.945356206,0.780904825,0.955102261,0.893770265
484,515,420,0.963288176,0.944687471,0.809755584,0.954860853,0.894343839
485,516,421,0.968514538,0.950967143,0.864696802,0.961045959,0.909063085
486,517,422,0.970028115,0.953350386,0.886580642,0.963044272,0.916799067
487,522,425,0.973928525,0.958905843,0.915651313,0.967917514,0.930952953
488,523,428,0.984312663,0.97503335,0.955773905,0.983170799,0.963902462
489,527,327,-1,-1,-1,-1,-1
490,528,376,0.994716699,0.993104596,0.988493438,0.994270049,0.991860156
491,529,432,0,0,0,0,0
492,530,433,0,0,0,0,0
493,531,434,0,0,0,0,0
494,532,436,-1,-1,-1,-1,-1
495,537,384,0.998439944,0.998084001,0.997114745,0.998161155,0.99813634
496,539,440,0.997950386,0.997472467,0.996576206,0.997340554,0.997374504
497,542,440,0.999626023,0.999765672,0.999354604,0.999575013,0.999557548
498,543,376,0.985594761,0.978362812,0.961316651,0.985326007,0.969293673
499,544,386,-1,-1,-1,-1,-1
500,549,446,0.999994003,0.999990083,0.999978084,0.999989246,0.999975932
501,550,447,0.999997079,0.999957791,0.999910917,0.999969796,0.999978696
502,552,448,-1,-1,-1,-1,-1
503,553,449,0.997069404,0.996160345,0.99359858,0.996440491,0.99645379
504,555,451,-1,-1,-1,-1,-1
505,556,452,0.997342832,0.996390286,0.99415983,0.996416417,0.996878447
506,557,453,0.99733042,0.996320597,0.994205632,0.996396839,0.996735944
507,558,454,0.997296272,0.996375075,0.994107924,0.996473422,0.996775355
508,559,455,-1,-1,-1,-1,-1
509,560,456,-1,-1,-1,-1,-1
510,561,457,0.994239314,0.994870613,0.992317616,0.995248199,0.994933991
511,570,357,0.839558235,0.763880171,0.757506343,0.811573982,0.881121458
512,571,227,0.845306203,0.791788764,0.773182899,0.827813697,0.883863523
513,572,228,0.872142368,0.833467823,0.813399982,0.851490925,0.89213983
514,573,363,0.880823226,0.850303758,0.795238185,0.856450073,0.892913008
515,574,328,0.833675766,0.797781261,0.762409958,0.828912435,0.877740084
516,575,328,0.891205957,0.856157166,0.82389206,0.87467341,0.905947239
517,700,700,0.998419227,0.9982002,0.99874536,0.997948402,0.999860633
518,701,701,0.998449278,0.998226192,0.998813276,0.997983716,0.999863715
519,702,702,0.998408641,0.998175754,0.998768655,0.997897598,0.999858936
520,703,703,-1,-1,-1,-1,-1
521,704,704,0.999938138,0.999881399,0.99993993,0.999924518,0.999947974
522,705,705,0.988971857,0.979380127,0.989554399,0.990192895,0.997807582
